	merge_cluster																															
CNAG_00127_1	341379	341385	7	utr3E	0	0	0	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	1.00	1.00	4.00	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_00127_2	342702	342703	2	cdsE	0	0	0	3.00	3.00	3.00	5.00	4.00	5.00	0	0	0	0	0	0	1.00	2.00	2.00	0	0	0	0	0	0	2.00	3.00	1.00	
CNAG_00132_1	360276	360276	1	utr3E	0	0	0	3.00	2.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00132_2	360857	360857	1	cdsE	2.00	2.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00132_3	363471	363471	1	utr5E	0	0	0	1.00	2.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00134_1	364820	364837	18	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNAG_00134_2	364893	364943	51	utr3E	5.00	3.00	5.00	18.00	27.00	10.00	0	0	0	8.00	7.00	9.00	4.00	7.00	4.00	2.00	2.00	1.00	0	0	0	5.00	2.00	4.00	4.00	6.00	6.00	
CNAG_00134_3	364948	364948	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	
CNAG_00136_1	368480	368599	120	utr3E	35.00	51.00	47.00	145.00	221.00	122.00	82.00	27.00	65.00	58.00	56.00	85.00	13.00	30.00	9.00	44.00	36.00	93.00	31.00	23.00	26.00	34.00	24.00	45.00	29.00	27.00	15.00	
CNAG_00137_1	372561	372596	36	utr3E	21.00	21.00	18.00	7.00	16.00	8.00	4.00	3.00	2.00	10.00	12.00	10.00	4.00	8.00	5.00	2.00	1.00	4.00	14.00	15.00	8.00	32.00	22.00	23.00	34.00	60.00	39.00	
CNAG_00137_2	372659	372684	26	utr3E	43.00	40.00	61.00	54.00	60.00	21.00	0	0	0	4.00	4.00	5.00	0	0	0	2.00	4.00	5.00	7.00	16.00	7.00	19.00	7.00	13.00	21.00	16.00	15.00	
CNAG_00139_1	376382	376410	29	utr3E	0	0	0	545.00	684.00	280.00	115.00	30.00	57.00	55.00	68.00	69.00	126.00	158.00	56.00	39.00	33.00	97.00	138.00	227.00	155.00	113.00	109.00	127.00	61.00	99.00	74.00	
CNAG_00140_1	379084	379105	22	utr3E	351.00	383.00	286.00	625.00	909.00	629.00	311.00	81.00	182.00	121.00	151.00	239.00	67.00	101.00	41.00	111.00	102.00	340.00	88.00	80.00	77.00	27.00	19.00	42.00	102.00	223.00	112.00	
CNAG_00140_2	379173	379212	40	utr3E	52.00	51.00	68.00	231.00	297.00	205.00	89.00	23.00	60.00	58.00	54.00	65.00	21.00	25.00	12.00	33.00	36.00	75.00	24.00	32.00	26.00	2.00	2.00	1.00	35.00	49.00	30.00	
CNAG_00140_3	380532	380535	4	cdsE	16.00	7.00	15.00	33.00	47.00	37.00	37.00	8.00	20.00	18.00	20.00	27.00	10.00	8.00	3.00	10.00	19.00	53.00	14.00	11.00	12.00	3.00	3.00	2.00	20.00	36.00	23.00	
CNAG_00144_1	389185	389204	20	utr3E	3.00	2.00	2.00	3.00	3.00	4.00	1.00	2.00	1.00	0	0	0	3.00	5.00	1.00	0	0	0	2.00	2.00	6.00	0	0	0	3.00	2.00	2.00	
CNAG_00146_1	392268	392305	38	utr3E	0	0	0	0	0	0	2.00	1.00	1.00	2.00	1.00	3.00	0	0	0	4.00	1.00	4.00	0	0	0	0	0	0	3.00	4.00	6.00	
CNAG_00146_2	392815	392815	1	cdsI	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00152_1	418320	418349	30	utr3E	0	0	0	14.00	31.00	12.00	7.00	6.00	3.00	2.00	3.00	5.00	0	0	0	2.00	3.00	7.00	0	0	0	0	0	0	0	0	0	
CNAG_00152_2	418430	418430	1	utr3E	2.00	1.00	2.00	3.00	3.00	1.00	18.00	8.00	10.00	6.00	5.00	7.00	1.00	4.00	6.00	1.00	6.00	8.00	0	0	0	0	0	0	0	0	0	
CNAG_00154_1	422144	422168	25	utr3E	15.00	13.00	11.00	17.00	18.00	8.00	1.00	1.00	2.00	0	0	0	2.00	2.00	3.00	0	0	0	3.00	3.00	5.00	0	0	0	2.00	1.00	2.00	
CNAG_00154_2	422474	422487	14	cdsI	8.00	7.00	6.00	32.00	55.00	31.00	11.00	1.00	11.00	8.00	7.00	10.00	6.00	1.00	4.00	4.00	6.00	6.00	2.00	1.00	2.00	0	0	0	1.00	1.00	1.00	
CNAG_00156_1	427361	427393	33	utr3E	3.00	6.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	7.00	1.00	2.00	2.00	
CNAG_00156_2	427444	427445	2	utr3E	0	0	0	2.00	7.00	4.00	37.00	7.00	20.00	31.00	22.00	47.00	21.00	32.00	15.00	24.00	19.00	36.00	18.00	19.00	20.00	23.00	10.00	34.00	40.00	51.00	42.00	
CNAG_00156_3	427577	427578	2	utr3E	16.00	7.00	11.00	7.00	7.00	6.00	7.00	2.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	3.00	5.00	2.00	7.00	4.00	7.00	
CNAG_00158_1	432956	432970	15	utr3E	2.00	3.00	2.00	0	0	0	13.00	7.00	13.00	8.00	7.00	10.00	8.00	12.00	5.00	7.00	7.00	39.00	5.00	8.00	3.00	1.00	2.00	1.00	7.00	15.00	8.00	
CNAG_00161_1	437925	437929	5	utr3E	13.00	8.00	8.00	12.00	18.00	9.00	10.00	3.00	7.00	9.00	8.00	14.00	4.00	10.00	6.00	8.00	11.00	25.00	5.00	10.00	6.00	8.00	10.00	7.00	36.00	34.00	15.00	
CNAG_00162_1	439665	439707	43	utr3E	482.00	530.00	558.00	691.00	1025.00	377.00	142.00	50.00	77.00	169.00	243.00	227.00	217.00	353.00	144.00	124.00	131.00	359.00	323.00	390.00	378.00	350.00	369.00	173.00	588.00	595.00	274.00	
CNAG_00163_1	442461	442463	3	utr3E	7.00	6.00	2.00	24.00	33.00	25.00	11.00	1.00	4.00	3.00	6.00	6.00	3.00	5.00	2.00	4.00	2.00	12.00	3.00	6.00	7.00	1.00	1.00	1.00	4.00	6.00	5.00	
CNAG_00163_2	442782	442792	11	utr3E	24.00	34.00	35.00	25.00	18.00	15.00	18.00	3.00	6.00	4.00	3.00	1.00	3.00	3.00	1.00	2.00	2.00	5.00	5.00	4.00	4.00	0	0	0	5.00	9.00	5.00	
CNAG_00163_3	442865	442869	5	utr3E	11.00	4.00	9.00	14.00	28.00	25.00	33.00	13.00	19.00	7.00	9.00	16.00	0	0	0	8.00	5.00	8.00	1.00	3.00	2.00	0	0	0	3.00	11.00	3.00	
CNAG_00164_1	446804	446977	174	utr3E	15.00	6.00	7.00	8.00	11.00	8.00	10.00	3.00	8.00	1.00	2.00	3.00	2.00	5.00	4.00	0	0	0	1.00	1.00	1.00	0	0	0	22.00	20.00	21.00	
CNAG_00165_1	450143	450149	7	utr3E	9.00	6.00	13.00	54.00	66.00	47.00	13.00	10.00	11.00	5.00	16.00	16.00	3.00	3.00	1.00	7.00	14.00	38.00	4.00	5.00	3.00	3.00	1.00	2.00	38.00	80.00	54.00	
CNAG_00166_1	452401	452416	16	utr3E	3.00	2.00	2.00	10.00	9.00	14.00	9.00	5.00	9.00	0	0	0	0	0	0	4.00	2.00	8.00	0	0	0	33.00	21.00	17.00	10.00	14.00	3.00	
CNAG_00174_1	470262	470281	20	utr3E	3.00	5.00	3.00	16.00	17.00	12.00	0	0	0	3.00	3.00	1.00	0	0	0	4.00	1.00	4.00	4.00	1.00	1.00	0	0	0	0	0	0	
CNAG_00174_2	470737	470737	1	cdsI	4.00	5.00	4.00	6.00	3.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00174_3	471248	471248	1	cdsE	0	0	0	0	0	0	21.00	3.00	14.00	7.00	3.00	14.00	14.00	30.00	11.00	5.00	4.00	13.00	11.00	22.00	7.00	11.00	18.00	20.00	9.00	34.00	15.00	
CNAG_00174_4	471342	471348	7	cdsI	34.00	28.00	28.00	16.00	18.00	9.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00176_1	476176	476187	12	utr3E	443.00	550.00	519.00	1496.00	2285.00	1402.00	351.00	73.00	217.00	233.00	267.00	413.00	103.00	133.00	71.00	220.00	196.00	525.00	126.00	161.00	126.00	15.00	10.00	21.00	240.00	299.00	179.00	
CNAG_00176_2	476599	476599	1	cdsI	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	1.00	2.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00178_1	481024	481024	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00178_2	481043	481043	1	utr3E	0	0	0	0	0	0	0	0	0	1.00	1.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00178_3	481071	481117	47	utr3E	13.00	13.00	9.00	17.00	22.00	14.00	4.00	1.00	2.00	1.00	5.00	2.00	2.00	4.00	4.00	4.00	3.00	10.00	0	0	0	0	0	0	8.00	15.00	12.00	
CNAG_00178_4	481289	481289	1	cdsE	1.00	1.00	1.00	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	
CNAG_00181_1	491622	491687	66	utr3E	6.00	2.00	7.00	6.00	14.00	6.00	0	0	0	0	0	0	3.00	1.00	2.00	1.00	1.00	1.00	1.00	2.00	1.00	0	0	0	5.00	5.00	3.00	
CNAG_00181_2	491700	491700	1	utr3E	0	0	0	0	0	0	3.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00181_3	493618	493619	2	cdsE	0	0	0	6.00	5.00	9.00	3.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00183_1	497325	497381	57	utr3E	99.00	112.00	128.00	414.00	536.00	267.00	224.00	56.00	76.00	102.00	156.00	167.00	257.00	365.00	195.00	178.00	146.00	337.00	168.00	237.00	190.00	93.00	91.00	59.00	161.00	183.00	117.00	
CNAG_00186_1	506318	506335	18	utr3E	3.00	10.00	4.00	25.00	24.00	25.00	44.00	16.00	25.00	15.00	22.00	23.00	32.00	34.00	12.00	28.00	33.00	58.00	16.00	18.00	20.00	1.00	1.00	5.00	76.00	116.00	57.00	
CNAG_00188_1	509359	509385	27	utr3E	45.00	46.00	53.00	110.00	157.00	127.00	21.00	7.00	18.00	16.00	22.00	35.00	7.00	15.00	3.00	13.00	12.00	35.00	5.00	8.00	3.00	0	0	0	11.00	20.00	7.00	
CNAG_00193_1	521604	521612	9	utr3E	37.00	57.00	44.00	151.00	228.00	150.00	66.00	25.00	52.00	31.00	29.00	40.00	24.00	28.00	16.00	38.00	32.00	69.00	21.00	31.00	19.00	2.00	1.00	8.00	17.00	14.00	10.00	
CNAG_00193_2	524067	524110	44	cdsE	35.00	27.00	29.00	45.00	60.00	28.00	10.00	5.00	7.00	3.00	4.00	7.00	5.00	3.00	1.00	2.00	1.00	10.00	9.00	8.00	8.00	1.00	1.00	4.00	6.00	14.00	9.00	
CNAG_00195_1	529470	529521	52	utr3E	21.00	19.00	36.00	41.00	79.00	67.00	36.00	6.00	16.00	7.00	9.00	10.00	8.00	10.00	2.00	10.00	9.00	22.00	6.00	13.00	6.00	18.00	19.00	21.00	19.00	16.00	12.00	
CNAG_00232_1	611754	611801	48	utr3E	299.00	408.00	417.00	4342.00	6926.00	4995.00	1359.00	369.00	707.00	488.00	691.00	902.00	78.00	103.00	41.00	580.00	384.00	1033.00	118.00	177.00	98.00	179.00	117.00	217.00	290.00	417.00	235.00	
CNAG_00235_1	615272	615279	8	utr3E	5.00	6.00	7.00	11.00	20.00	7.00	55.00	10.00	19.00	18.00	9.00	20.00	27.00	31.00	12.00	14.00	15.00	51.00	23.00	27.00	20.00	67.00	44.00	110.00	22.00	77.00	42.00	
CNAG_00235_2	615279	615279	1	utr3E	5.00	6.00	7.00	0	0	0	55.00	10.00	19.00	18.00	9.00	20.00	0	0	0	0	0	0	23.00	27.00	20.00	67.00	44.00	110.00	0	0	0	
CNAG_00235_3	619472	619472	1	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00239_1	627739	627786	48	utr3E	0	0	0	10.00	9.00	7.00	12.00	5.00	4.00	11.00	6.00	17.00	13.00	11.00	7.00	16.00	4.00	8.00	5.00	7.00	8.00	23.00	17.00	18.00	9.00	9.00	4.00	
CNAG_00243_1	640306	640306	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00243_2	640318	640318	1	utr3E	0	0	0	0	0	0	0	0	0	1.00	1.00	3.00	3.00	1.00	4.00	0	0	0	6.00	7.00	4.00	0	0	0	3.00	6.00	3.00	
CNAG_00243_3	640551	640551	1	cdsE	5.00	2.00	3.00	5.00	7.00	4.00	4.00	2.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00246_1	646494	646501	8	utr3E	41.00	47.00	47.00	97.00	104.00	70.00	31.00	12.00	23.00	22.00	12.00	31.00	8.00	8.00	3.00	9.00	6.00	19.00	15.00	9.00	12.00	1.00	2.00	7.00	8.00	9.00	6.00	
CNAG_00248_1	652675	652704	30	utr3E	0	0	0	0	0	0	0	0	0	4.00	4.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	
CNAG_00248_2	652718	652718	1	utr3E	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00248_3	652742	652742	1	utr3E	5.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00252_1	661373	661416	44	utr3E	12.00	18.00	21.00	68.00	106.00	67.00	35.00	18.00	23.00	31.00	29.00	37.00	9.00	26.00	7.00	18.00	11.00	40.00	5.00	8.00	8.00	1.00	1.00	1.00	11.00	19.00	13.00	
CNAG_00255_1	667318	667323	6	utr3E	10.00	12.00	4.00	26.00	27.00	18.00	15.00	3.00	3.00	10.00	8.00	11.00	2.00	6.00	1.00	14.00	8.00	23.00	1.00	9.00	1.00	0	0	0	2.00	6.00	8.00	
CNAG_00255_2	667588	667602	15	utr3E	3.00	2.00	7.00	58.00	90.00	56.00	21.00	5.00	19.00	11.00	24.00	28.00	5.00	8.00	6.00	20.00	24.00	42.00	8.00	5.00	4.00	2.00	2.00	2.00	15.00	19.00	16.00	
CNAG_00257_1	669487	669487	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_00257_2	669489	669499	11	utr3E	10.00	6.00	7.00	27.00	36.00	19.00	0	0	0	0	0	0	4.00	5.00	1.00	3.00	1.00	5.00	0	0	0	1.00	1.00	1.00	2.00	1.00	1.00	
CNAG_00257_3	669618	669637	20	cdsE	3.00	4.00	5.00	10.00	6.00	10.00	5.00	1.00	2.00	1.00	4.00	1.00	0	0	0	1.00	2.00	1.00	0	0	0	4.00	2.00	4.00	1.00	1.00	3.00	
CNAG_00257_4	670158	670158	1	cdsE	0	0	0	1.00	3.00	1.00	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00257_5	671106	671113	8	cdsE	5.00	2.00	3.00	16.00	15.00	11.00	0	0	0	3.00	1.00	5.00	0	0	0	2.00	2.00	7.00	0	0	0	0	0	0	3.00	5.00	3.00	
CNAG_00258_1	676245	676245	1	utr3E	4.00	3.00	2.00	9.00	6.00	4.00	0	0	0	0	0	0	1.00	3.00	1.00	1.00	1.00	4.00	0	0	0	0	0	0	0	0	0	
CNAG_00258_2	676322	676331	10	utr3E	10.00	6.00	13.00	13.00	12.00	6.00	12.00	2.00	5.00	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00260_1	682009	682026	18	utr3E	20.00	23.00	19.00	18.00	25.00	16.00	13.00	2.00	10.00	4.00	5.00	2.00	9.00	13.00	8.00	6.00	4.00	11.00	7.00	9.00	5.00	6.00	4.00	5.00	18.00	24.00	11.00	
CNAG_00260_2	682454	682505	52	utr3E	9.00	8.00	9.00	35.00	54.00	45.00	40.00	8.00	30.00	8.00	13.00	24.00	0	0	0	12.00	11.00	36.00	8.00	11.00	4.00	1.00	2.00	1.00	7.00	19.00	13.00	
CNAG_00262_1	687819	687856	38	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.00	13.00	12.00	
CNAG_00262_2	688061	688063	3	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.00	27.00	18.00	
CNAG_00263_1	689214	689214	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00263_2	689419	689431	13	utr3E	2.00	3.00	6.00	13.00	14.00	8.00	11.00	6.00	7.00	9.00	13.00	6.00	4.00	10.00	3.00	6.00	3.00	17.00	7.00	7.00	10.00	4.00	5.00	3.00	8.00	6.00	10.00	
CNAG_00264_1	691660	691704	45	utr3E	85.00	116.00	147.00	155.00	242.00	145.00	96.00	30.00	62.00	56.00	80.00	96.00	68.00	89.00	40.00	44.00	47.00	114.00	74.00	101.00	69.00	88.00	81.00	78.00	87.00	80.00	72.00	
CNAG_00264_2	691789	691791	3	utr3E	76.00	83.00	62.00	30.00	40.00	25.00	23.00	10.00	9.00	17.00	21.00	26.00	14.00	24.00	6.00	16.00	9.00	35.00	19.00	26.00	18.00	45.00	32.00	34.00	41.00	74.00	41.00	
CNAG_00266_1	695078	695079	2	utr3E	21.00	14.00	9.00	35.00	60.00	33.00	0	0	0	2.00	10.00	9.00	0	0	0	5.00	9.00	22.00	3.00	4.00	5.00	0	0	0	1.00	1.00	1.00	
CNAG_00266_2	695352	695407	56	cdsE	28.00	21.00	16.00	21.00	18.00	16.00	20.00	6.00	5.00	5.00	6.00	12.00	1.00	4.00	1.00	1.00	1.00	13.00	2.00	3.00	2.00	0	0	0	6.00	9.00	7.00	
CNAG_00266_3	695407	695407	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	3.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00268_1	698321	698374	54	utr3E	58.00	71.00	67.00	342.00	592.00	413.00	173.00	41.00	96.00	41.00	59.00	77.00	12.00	18.00	5.00	45.00	32.00	102.00	27.00	42.00	20.00	35.00	25.00	49.00	52.00	80.00	51.00	
CNAG_00271_1	705045	705050	6	utr3E	0	0	0	5.00	4.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00271_2	706292	706297	6	utr5E	0	0	0	2.00	11.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00273_1	712844	712844	1	utr3E	0	0	0	2.00	4.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00275_1	715886	715886	1	utr3E	2.00	6.00	11.00	10.00	15.00	1.00	2.00	2.00	2.00	3.00	7.00	4.00	1.00	5.00	1.00	3.00	1.00	3.00	0	0	0	0	0	0	3.00	6.00	1.00	
CNAG_00275_2	716126	716155	30	utr3E	29.00	32.00	35.00	41.00	49.00	27.00	4.00	4.00	1.00	6.00	10.00	6.00	3.00	2.00	2.00	4.00	1.00	1.00	6.00	10.00	14.00	0	0	0	3.00	4.00	4.00	
CNAG_00275_3	716266	716266	1	utr3E	3.00	12.00	11.00	0	0	0	6.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00278_1	720491	720513	23	utr3E	0	0	0	0	0	0	27.00	7.00	15.00	18.00	10.00	15.00	6.00	3.00	1.00	6.00	5.00	21.00	1.00	8.00	8.00	0	0	0	5.00	11.00	7.00	
CNAG_00278_2	720670	720670	1	cdsI	1.00	2.00	3.00	3.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00283_1	730813	730823	11	utr3E	0	0	0	27.00	44.00	30.00	16.00	5.00	12.00	5.00	11.00	15.00	10.00	15.00	2.00	7.00	7.00	15.00	7.00	9.00	10.00	4.00	4.00	12.00	12.00	11.00	10.00	
CNAG_00283_2	730823	730823	1	utr3E	0	0	0	27.00	44.00	30.00	16.00	5.00	12.00	5.00	11.00	15.00	10.00	15.00	2.00	7.00	7.00	15.00	7.00	9.00	10.00	4.00	4.00	12.00	0	0	0	
CNAG_00285_1	735218	735218	1	utr3E	0	0	0	4.00	6.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	
CNAG_00285_2	735242	735242	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00285_3	735397	735397	1	utr3E	0	0	0	6.00	2.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00285_4	738983	738983	1	cdsE	3.00	2.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00285_5	740593	740593	1	utr5E	4.00	4.00	1.00	9.00	13.00	8.00	0	0	0	1.00	3.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	3.00	8.00	3.00	
CNAG_00285_6	740829	740829	1	utr5E	0	0	0	2.00	5.00	6.00	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00286_1	741436	741450	15	utr3E	61.00	48.00	44.00	121.00	177.00	90.00	49.00	13.00	24.00	23.00	16.00	30.00	7.00	5.00	3.00	20.00	21.00	39.00	6.00	10.00	5.00	32.00	15.00	32.00	9.00	42.00	25.00	
CNAG_00286_2	741529	741529	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	3.00	1.00	0	0	0	0	0	0	
CNAG_00286_3	741566	741621	56	utr3E	30.00	26.00	21.00	77.00	83.00	64.00	26.00	5.00	23.00	1.00	8.00	22.00	8.00	9.00	5.00	11.00	9.00	30.00	6.00	5.00	7.00	13.00	14.00	9.00	13.00	10.00	5.00	
CNAG_00286_4	741621	741621	1	utr3E	0	0	0	0	0	0	0	0	0	1.00	8.00	22.00	0	0	0	0	0	0	6.00	5.00	7.00	0	0	0	0	0	0	
CNAG_00289_1	746933	746942	10	utr3E	0	0	0	67.00	78.00	39.00	15.00	7.00	16.00	11.00	6.00	37.00	4.00	8.00	3.00	10.00	12.00	21.00	8.00	10.00	7.00	0	0	0	6.00	10.00	5.00	
CNAG_00293_1	755272	755290	19	utr3E	15.00	16.00	10.00	95.00	137.00	86.00	51.00	21.00	29.00	51.00	29.00	44.00	25.00	19.00	10.00	29.00	29.00	53.00	24.00	23.00	16.00	1.00	1.00	5.00	36.00	38.00	21.00	
CNAG_00293_2	755370	755414	45	utr3E	0	0	0	22.00	42.00	22.00	13.00	8.00	12.00	3.00	6.00	6.00	4.00	4.00	5.00	5.00	3.00	13.00	4.00	2.00	2.00	0	0	0	2.00	2.00	3.00	
CNAG_00300_1	770945	770945	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	3.00	1.00	0	0	0	0	0	0	
CNAG_00300_2	771685	771685	1	utr3I	1.00	1.00	1.00	3.00	8.00	5.00	0	0	0	0	0	0	0	0	0	3.00	1.00	3.00	0	0	0	1.00	3.00	1.00	0	0	0	
CNAG_00300_3	771977	771990	14	utr3E	19.00	13.00	14.00	33.00	55.00	42.00	19.00	9.00	16.00	16.00	12.00	16.00	13.00	14.00	16.00	14.00	12.00	40.00	10.00	13.00	13.00	54.00	45.00	68.00	31.00	43.00	24.00	
CNAG_00300_4	773143	773146	4	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	4.00	5.00	3.00	
CNAG_00304_1	782489	782500	12	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_00304_2	782621	782626	6	utr3E	2.00	1.00	2.00	5.00	7.00	11.00	27.00	3.00	14.00	10.00	10.00	17.00	0	0	0	12.00	4.00	26.00	0	0	0	0	0	0	13.00	15.00	8.00	
CNAG_00304_3	782818	782818	1	cdsE	0	0	0	13.00	21.00	15.00	6.00	1.00	4.00	0	0	0	1.00	2.00	2.00	0	0	0	1.00	1.00	1.00	0	0	0	1.00	4.00	1.00	
CNAG_00307_1	789556	789569	14	utr3E	323.00	417.00	356.00	945.00	1544.00	978.00	550.00	135.00	311.00	231.00	277.00	394.00	142.00	195.00	100.00	262.00	235.00	603.00	157.00	208.00	164.00	84.00	49.00	111.00	182.00	236.00	179.00	
CNAG_00308_1	790799	790804	6	utr3E	6.00	13.00	11.00	12.00	29.00	20.00	23.00	7.00	13.00	13.00	9.00	17.00	0	0	0	13.00	6.00	22.00	7.00	11.00	10.00	0	0	0	10.00	10.00	7.00	
CNAG_00311_1	799003	799014	12	utr3E	19.00	9.00	14.00	78.00	109.00	48.00	65.00	14.00	41.00	25.00	24.00	46.00	9.00	21.00	12.00	21.00	18.00	57.00	5.00	9.00	17.00	1.00	1.00	4.00	24.00	36.00	14.00	
CNAG_00311_2	801152	801255	104	utr5E	45.00	49.00	71.00	141.00	272.00	189.00	189.00	54.00	110.00	30.00	45.00	47.00	27.00	42.00	11.00	25.00	23.00	60.00	42.00	50.00	32.00	31.00	17.00	30.00	33.00	24.00	30.00	
CNAG_00314_1	806506	806537	32	utr3E	11.00	11.00	9.00	19.00	34.00	25.00	2.00	3.00	3.00	6.00	5.00	21.00	5.00	2.00	1.00	5.00	4.00	12.00	3.00	4.00	1.00	3.00	2.00	6.00	5.00	9.00	11.00	
CNAG_00314_2	806605	806605	1	utr3E	0	0	0	2.00	4.00	3.00	0	0	0	1.00	2.00	1.00	0	0	0	1.00	1.00	3.00	0	0	0	0	0	0	0	0	0	
CNAG_00314_3	808362	808362	1	utr5E	0	0	0	1.00	2.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	
CNAG_00316_1	811998	812005	8	utr3E	9.00	1.00	7.00	0	0	0	5.00	4.00	5.00	5.00	4.00	8.00	0	0	0	7.00	3.00	7.00	1.00	3.00	1.00	0	0	0	0	0	0	
CNAG_00316_2	812005	812005	1	utr3E	9.00	1.00	7.00	0	0	0	5.00	4.00	5.00	5.00	4.00	8.00	0	0	0	7.00	3.00	7.00	1.00	3.00	1.00	0	0	0	0	0	0	
CNAG_00316_3	812087	812225	139	utr3E	77.00	86.00	81.00	111.00	199.00	123.00	50.00	13.00	33.00	18.00	28.00	33.00	8.00	12.00	3.00	18.00	17.00	48.00	18.00	14.00	12.00	0	0	0	24.00	32.00	16.00	
