	merge_cluster																									
CNA01030_2	283984	284032	49	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	6.00	9.00	7.00	0	0	0	2.00	2.00	1.00	1.00	1.00	1.00	
CNA01030_3	284216	284247	32	cdsE	0	0	0	12.00	7.00	9.00	0	0	0	10.00	9.00	11.00	0	0	0	10.00	6.00	17.00	8.00	6.00	8.00	
CNA01030_4	284521	284552	32	cdsE	17.00	5.00	3.00	0	0	0	0	0	0	0	0	0	7.00	7.00	5.00	0	0	0	0	0	0	
CNA01030_5	284591	284643	53	cdsE	0	0	0	4.00	4.00	4.00	2.00	3.00	3.00	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNA01030_6	285698	285711	14	utr5E	10.00	11.00	10.00	1.00	5.00	2.00	3.00	5.00	3.00	0	0	0	18.00	8.00	8.00	0	0	0	5.00	6.00	4.00	
CNA01050_1	288805	288918	114	utr5E	985.00	893.00	730.00	139.00	121.00	109.00	816.00	602.00	528.00	443.00	394.00	528.00	1522.00	1151.00	985.00	287.00	318.00	83.00	528.00	610.00	488.00	
CNA01070_1	292383	292513	131	cdsE	148.00	61.00	52.00	76.00	58.00	89.00	168.00	159.00	139.00	325.00	267.00	189.00	3.00	4.00	5.00	42.00	25.00	61.00	109.00	128.00	106.00	
CNA01070_2	294029	294193	165	utr5E	1123.00	860.00	629.00	590.00	488.00	409.00	881.00	782.00	624.00	312.00	298.00	385.00	1303.00	1189.00	1094.00	665.00	780.00	1229.00	503.00	544.00	366.00	
CNA01080_1	295137	295215	79	utr5E	189.00	122.00	118.00	92.00	109.00	126.00	138.00	144.00	115.00	103.00	98.00	137.00	421.00	225.00	267.00	137.00	174.00	209.00	150.00	116.00	100.00	
CNA01095_1	297137	297221	85	utr5E	219.00	159.00	117.00	89.00	109.00	81.00	79.00	60.00	44.00	66.00	68.00	83.00	359.00	254.00	310.00	155.00	186.00	130.00	109.00	109.00	82.00	
CNA01100_1	297436	297486	51	utr3E	0	0	0	4.00	3.00	5.00	5.00	6.00	5.00	43.00	43.00	37.00	3.00	3.00	4.00	0	0	0	1.00	1.00	1.00	
CNA01100_2	299293	299421	129	utr5E	200.00	184.00	121.00	107.00	98.00	78.00	223.00	188.00	150.00	108.00	111.00	130.00	602.00	307.00	267.00	154.00	166.00	119.00	124.00	118.00	101.00	
CNA01120_1	300145	300145	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNA01120_2	300150	300183	34	cdsE	0	0	0	0	0	0	2.00	4.00	1.00	2.00	4.00	2.00	2.00	1.00	2.00	0	0	0	0	0	0	
CNA01120_3	302742	302852	111	utr5E	34.00	37.00	42.00	5.00	5.00	9.00	78.00	75.00	51.00	5.00	7.00	9.00	55.00	54.00	42.00	7.00	9.00	8.00	6.00	10.00	7.00	
CNA01130_1	304388	304596	209	cdsE	0	0	0	0	0	0	123.00	138.00	132.00	91.00	80.00	79.00	0	0	0	1.00	1.00	1.00	23.00	17.00	18.00	
CNA01130_2	305482	305540	59	utr5E	37.00	24.00	22.00	12.00	9.00	9.00	94.00	89.00	84.00	40.00	43.00	35.00	6.00	7.00	5.00	3.00	3.00	3.00	10.00	11.00	18.00	
CNA01130_3	305597	305626	30	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00	6.00	5.00	
CNA01160_1	314569	314658	90	utr5E	1894.00	1491.00	841.00	80.00	55.00	73.00	130.00	105.00	84.00	111.00	101.00	135.00	725.00	1136.00	911.00	146.00	177.00	54.00	145.00	163.00	152.00	
CNA01200_1	324671	324685	15	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	2.00	10.00	0	0	0	
CNA01200_2	325219	325303	85	cdsE	0	0	0	2.00	2.00	4.00	5.00	6.00	4.00	78.00	67.00	75.00	0	0	0	1.00	1.00	2.00	1.00	2.00	1.00	
CNA01200_3	325376	325422	47	cdsE	0	0	0	0	0	0	4.00	5.00	6.00	38.00	28.00	22.00	0	0	0	1.00	1.00	1.00	2.00	2.00	2.00	
CNA01200_4	326435	326437	3	cdsE	3.00	1.00	3.00	1.00	1.00	1.00	0	0	0	1.00	1.00	2.00	6.00	3.00	2.00	0	0	0	0	0	0	
CNA01200_5	327031	327048	18	cdsE	0	0	0	10.00	11.00	11.00	0	0	0	2.00	2.00	2.00	0	0	0	0	0	0	0	0	0	
CNA01200_6	327595	327595	1	utr5I	11.00	3.00	6.00	0	0	0	0	0	0	15.00	10.00	10.00	3.00	8.00	1.00	0	0	0	0	0	0	
CNA01200_7	328081	328152	72	utr5E	40.00	23.00	15.00	35.00	37.00	22.00	53.00	38.00	39.00	61.00	63.00	49.00	17.00	21.00	14.00	26.00	31.00	35.00	33.00	28.00	36.00	
CNA01210_1	330369	330428	60	cdsE	0	0	0	0	0	0	26.00	23.00	34.00	11.00	14.00	11.00	0	0	0	0	0	0	3.00	5.00	2.00	
CNA01210_2	330508	330515	8	cdsE	0	0	0	11.00	15.00	18.00	2.00	2.00	2.00	0	0	0	0	0	0	9.00	12.00	7.00	0	0	0	
CNA01210_3	332618	332687	70	utr5E	113.00	132.00	101.00	55.00	43.00	45.00	150.00	118.00	113.00	60.00	54.00	45.00	390.00	227.00	162.00	57.00	104.00	18.00	105.00	120.00	76.00	
CNA01230_1	333533	333538	6	cdsE	0	0	0	12.00	10.00	9.00	1.00	3.00	2.00	11.00	11.00	10.00	0	0	0	0	0	0	1.00	1.00	1.00	
CNA01230_2	333875	333979	105	cdsE	0	0	0	17.00	19.00	27.00	19.00	20.00	19.00	66.00	56.00	57.00	1.00	1.00	1.00	3.00	2.00	1.00	14.00	12.00	11.00	
CNA01230_3	336519	336554	36	cdsE	0	0	0	0	0	0	10.00	18.00	16.00	8.00	8.00	3.00	0	0	0	0	0	0	0	0	0	
CNA01230_4	336726	336726	1	cdsE	9.00	3.00	1.00	4.00	4.00	4.00	0	0	0	0	0	0	2.00	1.00	3.00	3.00	5.00	4.00	0	0	0	
CNA01230_5	337339	337371	33	utr5E	126.00	155.00	117.00	32.00	21.00	25.00	57.00	61.00	63.00	33.00	25.00	46.00	70.00	54.00	35.00	8.00	15.00	11.00	57.00	65.00	55.00	
CNA01240_1	339269	339350	82	utr5E	119.00	56.00	59.00	102.00	97.00	115.00	75.00	61.00	37.00	52.00	57.00	84.00	331.00	148.00	178.00	129.00	141.00	67.00	103.00	117.00	91.00	
CNA01260_1	342808	343004	197	utr5E	1267.00	517.00	643.00	733.00	717.00	790.00	9532.00	8660.00	7434.00	3439.00	3987.00	5663.00	323.00	383.00	296.00	198.00	244.00	64.00	2558.00	3193.00	2581.00	
CNA01270_1	345188	345791	604	utr5E	5213.00	3386.00	2405.00	865.00	816.00	852.00	2226.00	2376.00	2388.00	2657.00	1938.00	1806.00	1636.00	1148.00	1141.00	562.00	599.00	808.00	1995.00	2247.00	1869.00	
CNA01320_1	354673	354679	7	cdsE	0	0	0	2.00	1.00	1.00	2.00	2.00	2.00	20.00	10.00	17.00	0	0	0	0	0	0	1.00	1.00	1.00	
CNA01320_2	355305	355350	46	utr5E	117.00	73.00	72.00	0	0	0	42.00	29.00	43.00	27.00	24.00	32.00	29.00	30.00	29.00	8.00	12.00	12.00	44.00	64.00	32.00	
CNA01320_3	355578	355580	3	utr5E	0	0	0	8.00	14.00	10.00	0	0	0	6.00	8.00	12.00	1.00	1.00	1.00	10.00	17.00	5.00	6.00	6.00	6.00	
CNA01320_4	355774	355828	55	utr5E	8.00	1.00	4.00	13.00	17.00	19.00	1.00	5.00	2.00	0	0	0	0	0	0	12.00	9.00	9.00	4.00	2.00	3.00	
CNA01340_1	357697	357697	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	
CNA01340_2	357704	357707	4	cdsE	0	0	0	0	0	0	0	0	0	2.00	3.00	2.00	0	0	0	0	0	0	0	0	0	
CNA01340_3	359389	359420	32	utr5E	43.00	36.00	25.00	37.00	35.00	24.00	42.00	40.00	33.00	10.00	14.00	13.00	30.00	32.00	33.00	8.00	12.00	5.00	40.00	49.00	39.00	
CNA01400_1	384423	384566	144	utr5E	1211.00	897.00	645.00	607.00	485.00	355.00	561.00	563.00	457.00	451.00	531.00	572.00	800.00	1154.00	814.00	493.00	451.00	103.00	697.00	998.00	835.00	
CNA01420_1	388609	388757	149	utr5E	448.00	412.00	381.00	485.00	305.00	325.00	192.00	185.00	171.00	131.00	127.00	186.00	1343.00	836.00	676.00	352.00	505.00	199.00	101.00	94.00	93.00	
CNA01430_1	389206	389206	1	cdsE	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNA01430_2	389285	389285	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	4.00	1.00	0	0	0	
CNA01450_1	391320	391393	74	cdsE	1.00	1.00	2.00	0	0	0	6.00	5.00	4.00	6.00	9.00	5.00	0	0	0	0	0	0	0	0	0	
CNA01450_2	391455	391456	2	cdsE	7.00	1.00	3.00	0	0	0	9.00	8.00	1.00	3.00	4.00	4.00	1.00	4.00	1.00	0	0	0	5.00	3.00	1.00	
CNA01450_3	392567	392568	2	cdsE	0	0	0	0	0	0	2.00	3.00	1.00	2.00	4.00	7.00	0	0	0	2.00	1.00	1.00	4.00	5.00	2.00	
CNA01450_4	395059	395152	94	utr5E	55.00	52.00	34.00	11.00	6.00	5.00	37.00	42.00	34.00	7.00	7.00	10.00	25.00	27.00	25.00	4.00	5.00	4.00	31.00	11.00	19.00	
CNA01450_5	395231	395340	110	utr5E	94.00	100.00	52.00	37.00	24.00	13.00	81.00	69.00	49.00	7.00	6.00	7.00	70.00	83.00	75.00	50.00	34.00	34.00	22.00	36.00	25.00	
CNA01470_1	396708	396716	9	cdsE	0	0	0	6.00	7.00	8.00	13.00	12.00	13.00	12.00	16.00	12.00	8.00	3.00	7.00	3.00	1.00	1.00	15.00	16.00	6.00	
CNA01470_2	397927	397986	60	cdsI	0	0	0	2.00	4.00	3.00	6.00	2.00	2.00	12.00	8.00	8.00	1.00	1.00	2.00	31.00	22.00	35.00	0	0	0	
CNA01470_3	398506	398573	68	cdsE	0	0	0	2.00	2.00	2.00	12.00	10.00	17.00	4.00	5.00	3.00	4.00	2.00	3.00	3.00	2.00	1.00	7.00	7.00	6.00	
CNA01470_4	399002	399100	99	utr5E	60.00	58.00	37.00	100.00	102.00	72.00	53.00	69.00	39.00	38.00	37.00	51.00	37.00	50.00	56.00	31.00	39.00	18.00	76.00	88.00	82.00	
CNA01490_1	402569	402569	1	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	
CNA01490_2	402675	402675	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	1.00	1.00	1.00	
CNA01490_3	402771	402795	25	cdsE	0	0	0	2.00	4.00	2.00	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNA01490_4	402795	402795	1	cdsE	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNA01490_5	403043	403135	93	utr5E	126.00	140.00	77.00	24.00	12.00	23.00	6.00	9.00	9.00	3.00	3.00	8.00	33.00	27.00	24.00	5.00	12.00	5.00	14.00	11.00	9.00	
CNA01500_1	404621	404998	378	utr5E	2222.00	2188.00	1501.00	161.00	153.00	174.00	1312.00	1298.00	1529.00	2100.00	1811.00	2206.00	1166.00	1348.00	1071.00	730.00	1143.00	529.00	432.00	411.00	352.00	
CNA01510_1	407074	407168	95	cdsE	20.00	2.00	11.00	18.00	16.00	30.00	14.00	14.00	17.00	5.00	6.00	11.00	13.00	7.00	5.00	17.00	22.00	6.00	10.00	5.00	4.00	
CNA01510_2	407709	407709	1	cdsE	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	1.00	2.00	2.00	0	0	0	0	0	0	
CNA01510_3	409670	409738	69	cdsE	8.00	4.00	2.00	0	0	0	39.00	91.00	77.00	28.00	21.00	36.00	0	0	0	0	0	0	51.00	47.00	27.00	
CNA01510_4	410185	410242	58	utr5E	6.00	3.00	3.00	14.00	18.00	16.00	38.00	32.00	29.00	8.00	12.00	13.00	9.00	8.00	2.00	17.00	19.00	7.00	18.00	21.00	16.00	
CNA01520_1	410710	410710	1	utr3E	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNA01520_2	410829	411104	276	cdsE	6.00	2.00	2.00	0	0	0	118.00	167.00	187.00	42.00	29.00	37.00	0	0	0	1.00	1.00	1.00	35.00	45.00	44.00	
CNA01520_3	411219	411219	1	cdsE	0	0	0	1.00	3.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNA01520_4	411233	411233	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNA01520_5	412652	412669	18	utr5E	0	0	0	2.00	3.00	3.00	27.00	24.00	25.00	0	0	0	0	0	0	0	0	0	3.00	3.00	2.00	
CNA01520_6	412888	412888	1	utr5E	1.00	2.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNA01530_1	413763	413804	42	cdsE	0	0	0	0	0	0	0	0	0	3.00	2.00	3.00	0	0	0	0	0	0	0	0	0	
CNA01530_2	414335	414375	41	cdsE	0	0	0	1.00	1.00	1.00	2.00	2.00	7.00	4.00	6.00	3.00	0	0	0	0	0	0	6.00	6.00	5.00	
CNA01530_3	414959	415100	142	utr5E	162.00	131.00	87.00	73.00	57.00	59.00	47.00	40.00	30.00	23.00	12.00	19.00	74.00	67.00	61.00	56.00	58.00	38.00	52.00	66.00	61.00	
CNA01540_1	417994	418129	136	cdsE	115.00	41.00	46.00	99.00	50.00	48.00	71.00	147.00	91.00	138.00	78.00	68.00	58.00	35.00	61.00	50.00	51.00	60.00	128.00	116.00	208.00	
CNA01540_2	418187	418244	58	utr5E	439.00	254.00	194.00	158.00	110.00	125.00	105.00	124.00	133.00	112.00	97.00	80.00	72.00	102.00	48.00	153.00	168.00	127.00	263.00	347.00	444.00	
CNA01560_1	420991	421080	90	cdsE	9.00	5.00	5.00	11.00	13.00	14.00	0	0	0	19.00	19.00	12.00	0	0	0	4.00	5.00	4.00	3.00	1.00	1.00	
CNA01560_2	422974	423013	40	utr5I	0	0	0	12.00	5.00	6.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNA01560_3	423196	423228	33	utr5E	18.00	14.00	19.00	36.00	27.00	28.00	8.00	8.00	6.00	9.00	11.00	9.00	52.00	30.00	27.00	59.00	60.00	31.00	3.00	5.00	4.00	
CNA01580_1	423628	423629	2	cdsE	0	0	0	2.00	1.00	7.00	0	0	0	8.00	8.00	9.00	0	0	0	2.00	2.00	3.00	0	0	0	
CNA01580_2	423953	424032	80	cdsE	2.00	1.00	1.00	5.00	3.00	5.00	2.00	3.00	2.00	11.00	6.00	9.00	2.00	2.00	3.00	2.00	5.00	2.00	2.00	3.00	2.00	
CNA01580_3	424691	424730	40	cdsE	0	0	0	0	0	0	11.00	8.00	9.00	3.00	2.00	2.00	0	0	0	0	0	0	0	0	0	
CNA01580_4	424793	424845	53	cdsE	0	0	0	17.00	22.00	19.00	0	0	0	5.00	4.00	2.00	0	0	0	28.00	20.00	10.00	0	0	0	
CNA01580_5	425999	426000	2	cdsE	3.00	1.00	1.00	0	0	0	0	0	0	3.00	2.00	3.00	0	0	0	0	0	0	2.00	2.00	1.00	
CNA01580_6	426324	426357	34	utr5E	11.00	8.00	5.00	2.00	4.00	2.00	0	0	0	0	0	0	3.00	2.00	2.00	0	0	0	0	0	0	
CNA01620_1	434975	435099	125	cdsI	3.00	2.00	4.00	7.00	8.00	6.00	0	0	0	8.00	7.00	9.00	13.00	9.00	13.00	70.00	84.00	136.00	0	0	0	
CNA01620_2	435373	435474	102	cdsE	0	0	0	8.00	6.00	7.00	1.00	1.00	1.00	0	0	0	20.00	21.00	23.00	13.00	23.00	7.00	0	0	0	
CNA01620_3	435526	435531	6	cdsI	3.00	1.00	2.00	12.00	10.00	6.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNA01620_4	435685	435691	7	cdsE	0	0	0	0	0	0	5.00	8.00	7.00	1.00	3.00	4.00	0	0	0	0	0	0	0	0	0	
CNA01620_5	438197	438270	74	utr5E	30.00	27.00	39.00	29.00	13.00	19.00	41.00	36.00	37.00	7.00	8.00	12.00	74.00	46.00	60.00	5.00	12.00	4.00	12.00	11.00	12.00	
CNA01640_1	442226	442399	174	utr5E	291.00	269.00	203.00	190.00	104.00	130.00	274.00	239.00	195.00	137.00	103.00	171.00	410.00	307.00	263.00	101.00	126.00	95.00	181.00	224.00	176.00	
CNA01660_1	444772	444809	38	utr3E	0	0	0	13.00	22.00	17.00	1.00	1.00	1.00	35.00	32.00	41.00	0	0	0	23.00	16.00	15.00	0	0	0	
CNA01660_2	444930	445188	259	cdsE	0	0	0	0	0	0	4.00	5.00	4.00	42.00	35.00	39.00	0	0	0	3.00	3.00	6.00	4.00	3.00	11.00	
CNA01660_3	445695	445802	108	cdsE	29.00	25.00	19.00	29.00	52.00	44.00	0	0	0	39.00	47.00	31.00	19.00	22.00	17.00	37.00	48.00	22.00	0	0	0	
CNA01660_4	446693	446757	65	cdsE	1.00	1.00	1.00	2.00	4.00	3.00	34.00	58.00	42.00	64.00	47.00	31.00	3.00	2.00	2.00	0	0	0	18.00	28.00	14.00	
CNA01660_5	448836	448949	114	utr5E	178.00	158.00	118.00	107.00	72.00	65.00	143.00	118.00	93.00	44.00	35.00	35.00	229.00	234.00	197.00	69.00	69.00	17.00	89.00	126.00	125.00	
CNA01660_6	449072	449139	68	utr5E	49.00	23.00	19.00	3.00	3.00	2.00	18.00	22.00	18.00	6.00	5.00	4.00	26.00	15.00	11.00	5.00	4.00	3.00	41.00	36.00	17.00	
CNA01700_1	455855	455921	67	cdsE	0	0	0	16.00	22.00	18.00	0	0	0	4.00	1.00	1.00	1.00	2.00	1.00	46.00	57.00	37.00	0	0	0	
CNA01700_2	457364	457406	43	utr5E	301.00	320.00	255.00	171.00	176.00	147.00	195.00	197.00	150.00	212.00	199.00	275.00	828.00	515.00	512.00	116.00	187.00	40.00	234.00	218.00	151.00	
CNA01720_1	464174	464330	157	utr5E	320.00	331.00	258.00	198.00	137.00	117.00	401.00	280.00	313.00	244.00	139.00	157.00	401.00	347.00	326.00	156.00	213.00	287.00	582.00	689.00	593.00	
CNA01750_1	471016	471132	117	utr5E	809.00	268.00	307.00	409.00	434.00	529.00	280.00	238.00	226.00	237.00	243.00	301.00	400.00	367.00	296.00	522.00	492.00	86.00	184.00	209.00	182.00	
CNA01770_1	474608	474711	104	utr5E	64.00	49.00	39.00	32.00	28.00	19.00	68.00	45.00	54.00	43.00	27.00	44.00	45.00	55.00	47.00	44.00	50.00	42.00	84.00	77.00	67.00	
CNA01820_1	486873	486990	118	utr3E	7.00	6.00	4.00	6.00	6.00	5.00	11.00	22.00	18.00	51.00	48.00	48.00	0	0	0	7.00	3.00	16.00	5.00	6.00	8.00	
CNA01820_2	489455	489479	25	cdsE	0	0	0	8.00	6.00	8.00	0	0	0	1.00	1.00	1.00	0	0	0	1.00	2.00	1.00	4.00	7.00	3.00	
CNA01820_3	491812	491815	4	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	10.00	4.00	4.00	0	0	0	0	0	0	
CNA01820_4	491912	492017	106	utr5E	12.00	30.00	18.00	10.00	7.00	15.00	41.00	29.00	20.00	2.00	1.00	4.00	40.00	22.00	20.00	8.00	11.00	15.00	14.00	11.00	11.00	
CNA01840_1	494908	494975	68	cdsE	0	0	0	0	0	0	2.00	2.00	3.00	8.00	11.00	10.00	0	0	0	0	0	0	13.00	15.00	13.00	
CNA01840_2	495061	495075	15	cdsE	0	0	0	0	0	0	5.00	6.00	7.00	4.00	5.00	3.00	0	0	0	1.00	1.00	4.00	3.00	2.00	3.00	
CNA01840_3	495690	495769	80	utr5E	45.00	41.00	43.00	34.00	50.00	62.00	25.00	27.00	14.00	23.00	19.00	23.00	59.00	45.00	45.00	64.00	75.00	80.00	50.00	41.00	54.00	
CNA01850_1	498885	499001	117	cdsE	0	0	0	0	0	0	10.00	8.00	10.00	15.00	21.00	13.00	0	0	0	3.00	2.00	4.00	2.00	1.00	1.00	
CNA01850_2	499263	499286	24	cdsE	0	0	0	8.00	7.00	7.00	0	0	0	3.00	2.00	2.00	0	0	0	1.00	1.00	1.00	0	0	0	
CNA01850_3	499388	499418	31	cdsE	4.00	1.00	1.00	15.00	7.00	11.00	0	0	0	2.00	5.00	3.00	1.00	1.00	1.00	4.00	5.00	1.00	0	0	0	
CNA01850_4	500098	500126	29	cdsE	25.00	22.00	14.00	22.00	24.00	28.00	0	0	0	16.00	17.00	17.00	8.00	12.00	9.00	29.00	25.00	25.00	0	0	0	
CNA01850_5	500763	500890	128	utr5E	95.00	99.00	77.00	16.00	15.00	19.00	389.00	346.00	280.00	67.00	43.00	93.00	212.00	132.00	123.00	30.00	33.00	70.00	104.00	86.00	67.00	
CNA01860_1	501833	501839	7	cdsE	0	0	0	0	0	0	15.00	13.00	9.00	14.00	20.00	18.00	0	0	0	0	0	0	4.00	7.00	3.00	
CNA01860_2	502618	502708	91	utr5E	170.00	147.00	111.00	65.00	40.00	42.00	261.00	224.00	185.00	126.00	126.00	131.00	112.00	139.00	119.00	56.00	75.00	27.00	165.00	146.00	140.00	
CNA01880_1	507265	507446	182	utr5E	4690.00	3834.00	3413.00	238.00	255.00	175.00	8226.00	7271.00	6184.00	4647.00	4378.00	7066.00	2896.00	1531.00	1161.00	249.00	472.00	158.00	1668.00	1971.00	1631.00	
CNA01900_1	510575	510607	33	cdsE	0	0	0	1.00	2.00	3.00	0	0	0	20.00	13.00	10.00	0	0	0	1.00	1.00	1.00	2.00	1.00	1.00	
CNA01900_2	510706	510747	42	cdsE	0	0	0	3.00	2.00	3.00	1.00	1.00	1.00	8.00	8.00	7.00	0	0	0	8.00	3.00	6.00	0	0	0	
CNA01900_3	511124	511124	1	cdsE	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNA01900_4	511148	511148	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	2.00	2.00	1.00	0	0	0	
CNA01900_5	511258	511348	91	cdsE	2.00	1.00	1.00	13.00	15.00	11.00	4.00	3.00	3.00	13.00	15.00	11.00	1.00	1.00	2.00	8.00	10.00	4.00	1.00	1.00	1.00	
CNA01900_6	512194	512194	1	cdsE	0	0	0	0	0	0	1.00	4.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNA01900_7	512804	512809	6	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.00	7.00	4.00	0	0	0	
CNA01900_8	513788	513804	17	utr5E	6.00	5.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNA01910_1	514112	514149	38	cdsE	2.00	1.00	1.00	0	0	0	0	0	0	6.00	6.00	4.00	0	0	0	0	0	0	0	0	0	
CNA01910_2	516655	516690	36	utr5E	266.00	232.00	191.00	114.00	75.00	93.00	44.00	34.00	28.00	25.00	33.00	28.00	263.00	173.00	182.00	92.00	146.00	61.00	71.00	101.00	59.00	
CNA01940_1	523556	523732	177	utr5E	5674.00	2030.00	2595.00	1047.00	1627.00	1640.00	1825.00	2043.00	2446.00	2563.00	2267.00	2374.00	4990.00	3363.00	3452.00	2049.00	3470.00	1540.00	4134.00	3611.00	2882.00	
CNA01990_1	528861	528912	52	cdsE	7.00	7.00	5.00	0	0	0	32.00	47.00	70.00	83.00	71.00	44.00	26.00	18.00	14.00	0	0	0	30.00	41.00	34.00	
CNA01990_2	531661	531795	135	utr5E	968.00	608.00	540.00	176.00	120.00	89.00	398.00	311.00	241.00	195.00	353.00	245.00	489.00	599.00	419.00	320.00	327.00	185.00	421.00	648.00	554.00	
CNA02015_1	537235	537366	132	utr5E	6.00	2.00	1.00	9.00	6.00	7.00	1.00	1.00	1.00	0	0	0	95.00	98.00	95.00	76.00	110.00	62.00	4.00	6.00	4.00	
CNA02015_2	537608	537632	25	utr5E	9.00	12.00	4.00	8.00	6.00	6.00	3.00	2.00	4.00	5.00	2.00	1.00	75.00	104.00	79.00	63.00	80.00	36.00	13.00	26.00	16.00	
CNA02020_1	538386	538390	5	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	6.00	5.00	7.00	0	0	0	0	0	0	0	0	0	
CNA02020_2	538534	538556	23	cdsE	3.00	1.00	1.00	1.00	1.00	1.00	10.00	6.00	8.00	37.00	32.00	39.00	0	0	0	2.00	2.00	2.00	6.00	14.00	5.00	
CNA02020_3	539655	539768	114	cdsE	0	0	0	5.00	5.00	6.00	0	0	0	0	0	0	0	0	0	6.00	6.00	4.00	0	0	0	
CNA02020_4	540723	540796	74	utr5E	13.00	16.00	7.00	1.00	1.00	1.00	10.00	8.00	7.00	3.00	6.00	7.00	28.00	21.00	13.00	12.00	8.00	11.00	6.00	11.00	9.00	
CNA02040_1	546574	546810	237	cdsE	0	0	0	8.00	5.00	3.00	112.00	110.00	108.00	17.00	21.00	18.00	20.00	16.00	17.00	9.00	18.00	11.00	108.00	91.00	88.00	
CNA02040_2	546950	547077	128	cdsE	0	0	0	0	0	0	75.00	71.00	75.00	21.00	24.00	24.00	2.00	4.00	2.00	11.00	11.00	16.00	106.00	90.00	92.00	
CNA02040_3	548688	548750	63	utr5E	81.00	111.00	70.00	255.00	242.00	200.00	570.00	596.00	382.00	89.00	83.00	92.00	529.00	331.00	304.00	323.00	410.00	174.00	671.00	743.00	524.00	
CNA02055_1	550554	550578	25	cdsE	1.00	3.00	3.00	10.00	16.00	20.00	5.00	5.00	5.00	23.00	26.00	25.00	0	0	0	6.00	6.00	6.00	5.00	8.00	9.00	
CNA02055_2	551233	551267	35	utr5E	313.00	249.00	155.00	115.00	126.00	136.00	232.00	264.00	198.00	146.00	173.00	135.00	283.00	225.00	221.00	154.00	169.00	119.00	281.00	315.00	202.00	
CNA02080_1	555099	555105	7	cdsE	0	0	0	2.00	8.00	3.00	0	0	0	10.00	8.00	5.00	0	0	0	0	0	0	4.00	4.00	4.00	
CNA02080_2	555753	555835	83	cdsE	0	0	0	4.00	13.00	4.00	0	0	0	19.00	11.00	14.00	3.00	3.00	5.00	1.00	3.00	2.00	2.00	3.00	3.00	
CNA02080_3	556331	556363	33	utr5E	82.00	33.00	40.00	50.00	59.00	53.00	20.00	20.00	14.00	25.00	29.00	10.00	51.00	43.00	46.00	32.00	32.00	12.00	27.00	12.00	16.00	
CNA02100_1	559001	559155	155	utr5E	2475.00	1640.00	1542.00	939.00	994.00	1176.00	837.00	885.00	722.00	1166.00	1104.00	1524.00	1788.00	1557.00	1628.00	1273.00	1537.00	599.00	1278.00	1629.00	1208.00	
CNA02120_1	561099	561155	57	utr3E	0	0	0	2.00	2.00	2.00	0	0	0	0	0	0	0	0	0	17.00	36.00	17.00	0	0	0	
CNA02120_2	563877	563927	51	utr5E	94.00	54.00	66.00	60.00	60.00	94.00	30.00	33.00	35.00	29.00	15.00	26.00	81.00	52.00	76.00	92.00	66.00	37.00	28.00	36.00	33.00	
CNA02120_3	564042	564102	61	utr5E	33.00	21.00	22.00	8.00	16.00	7.00	45.00	52.00	64.00	12.00	13.00	6.00	47.00	26.00	25.00	3.00	4.00	3.00	41.00	25.00	25.00	
CNA02140_1	566233	566261	29	cdsE	0	0	0	10.00	10.00	14.00	0	0	0	6.00	6.00	5.00	0	0	0	1.00	1.00	1.00	0	0	0	
