Gene_name	nSites	nLocations	Tot	cdsAlt	utr5Altx	utr3Altx
CNA05010	3	2	7940	TRUE	TRUE	FALSE
CNA05015	2	2	4103	TRUE	FALSE	FALSE
CNA05020	1	1	7769	FALSE	FALSE	FALSE
CNA05030	3	1	1680	TRUE	FALSE	FALSE
CNA05040	1	1	28403	FALSE	FALSE	FALSE
CNA05050	3	2	2309	TRUE	FALSE	FALSE
CNA05060	3	2	4471	TRUE	FALSE	FALSE
CNA05070	3	3	5147	TRUE	FALSE	FALSE
CNA05080	2	1	72	FALSE	TRUE	FALSE
CNA05090	1	1	4715	FALSE	FALSE	FALSE
CNA05100	1	1	3661	FALSE	FALSE	FALSE
CNA05110	1	1	6022	FALSE	FALSE	FALSE
CNA05120	1	1	24828	TRUE	FALSE	FALSE
CNA05130	1	1	12260	FALSE	FALSE	FALSE
CNA05135	4	2	153	TRUE	TRUE	FALSE
CNA05140	1	1	2716	FALSE	FALSE	FALSE
CNA05150	2	2	2479	TRUE	FALSE	FALSE
CNA05160	1	1	13456	FALSE	FALSE	FALSE
CNA05170	1	1	37267	FALSE	FALSE	FALSE
CNA05180	2	2	5265	TRUE	FALSE	FALSE
CNA05200	2	2	4276	TRUE	FALSE	FALSE
CNA05210	2	2	2152	FALSE	FALSE	FALSE
CNA05220	2	2	29490	TRUE	FALSE	FALSE
CNA05240	6	3	1554	TRUE	FALSE	TRUE
CNA05250	10	3	250	TRUE	TRUE	TRUE
CNA05260	6	3	1746	TRUE	FALSE	FALSE
CNA05270	3	3	1445	TRUE	FALSE	FALSE
CNA05280	4	2	1122	TRUE	FALSE	FALSE
CNA05290	7	3	1013	TRUE	FALSE	FALSE
CNA05300	9	3	1051	TRUE	TRUE	FALSE
CNA05310	3	2	4045	FALSE	TRUE	FALSE
CNA05320	3	1	4209	TRUE	FALSE	FALSE
CNA05330	2	2	3231	TRUE	FALSE	FALSE
CNA05335	6	3	128	TRUE	TRUE	FALSE
CNA05340	4	2	956	TRUE	FALSE	FALSE
CNA05360	3	3	20008	TRUE	FALSE	FALSE
CNA05370	2	2	4113	TRUE	FALSE	FALSE
CNA05380	2	2	481	TRUE	FALSE	FALSE
CNA05390	1	1	8961	FALSE	FALSE	FALSE
CNA05400	1	1	5156	FALSE	FALSE	FALSE
CNA05410	2	2	1147	FALSE	FALSE	FALSE
CNA05415	2	2	4228	TRUE	FALSE	FALSE
CNA05420	1	1	16135	FALSE	FALSE	FALSE
CNA05430	3	3	2547	TRUE	FALSE	FALSE
CNA05440	2	2	659	TRUE	FALSE	FALSE
CNA05450	1	1	5190	FALSE	FALSE	FALSE
CNA05460	15	2	268	TRUE	TRUE	FALSE
CNA05470	1	1	28366	FALSE	FALSE	FALSE
CNA05480	5	3	4116	TRUE	FALSE	FALSE
CNA05490	2	2	6624	TRUE	FALSE	FALSE
CNA05495	2	1	499	FALSE	TRUE	FALSE
CNA05500	1	1	6202	FALSE	FALSE	FALSE
CNA05510	3	3	2705	TRUE	FALSE	FALSE
CNA05520	2	1	768	FALSE	TRUE	FALSE
CNA05530	5	2	102	TRUE	FALSE	FALSE
CNA05540	6	2	50	TRUE	FALSE	TRUE
CNA05560	5	2	979	TRUE	FALSE	FALSE
CNA05570	3	2	1294	TRUE	FALSE	FALSE
CNA05580	1	1	4179	FALSE	FALSE	FALSE
CNA05590	3	2	1588	TRUE	TRUE	FALSE
CNA05600	2	2	10819	TRUE	FALSE	FALSE
CNA05610	2	2	2370	TRUE	FALSE	FALSE
CNA05620	1	1	1130	FALSE	FALSE	FALSE
CNA05630	4	2	2257	TRUE	FALSE	FALSE
CNA05650	5	2	2917	TRUE	FALSE	FALSE
CNA05660	1	1	16803	FALSE	FALSE	FALSE
CNA05670	4	3	3362	TRUE	FALSE	FALSE
CNA05680	1	1	16222	FALSE	FALSE	FALSE
CNA05690	1	1	23591	FALSE	FALSE	FALSE
CNA05700	2	2	9474	FALSE	TRUE	FALSE
CNA05710	4	2	3996	TRUE	TRUE	FALSE
CNA05720	1	1	1464	FALSE	FALSE	FALSE
CNA05725	2	2	6145	FALSE	FALSE	FALSE
CNA05730	4	2	617	TRUE	FALSE	FALSE
CNA05735	3	2	1951	TRUE	TRUE	FALSE
CNA05740	2	2	682	TRUE	FALSE	FALSE
CNA05750	1	1	1037	FALSE	FALSE	FALSE
CNA05760	5	2	1641	TRUE	FALSE	FALSE
CNA05780	1	1	94692	FALSE	FALSE	FALSE
CNA05790	1	1	1227	FALSE	FALSE	FALSE
CNA05800	2	2	6440	TRUE	FALSE	FALSE
CNA05810	4	2	61	TRUE	TRUE	FALSE
CNA05820	3	2	6214	TRUE	FALSE	FALSE
CNA05830	1	1	7691	FALSE	FALSE	FALSE
CNA05840	2	1	1567	FALSE	TRUE	FALSE
CNA05850	1	1	20346	FALSE	FALSE	FALSE
CNA05860	1	1	4135	FALSE	FALSE	FALSE
CNA05870	3	2	1953	TRUE	FALSE	FALSE
CNA05880	1	1	13887	FALSE	FALSE	FALSE
CNA05890	3	3	3689	TRUE	FALSE	FALSE
CNA05900	3	2	7004	TRUE	FALSE	FALSE
CNA05910	1	1	2065	FALSE	FALSE	FALSE
CNA05920	2	2	6388	TRUE	FALSE	FALSE
CNA05930	1	1	1181	FALSE	FALSE	FALSE
CNA05935	2	2	2984	TRUE	FALSE	FALSE
CNA05940	4	3	1519	TRUE	FALSE	FALSE
CNA05950	1	1	11214	FALSE	FALSE	FALSE
CNA05960	2	2	8265	TRUE	FALSE	FALSE
CNA05970	5	2	19	TRUE	FALSE	FALSE
CNA05980	1	1	15953	FALSE	FALSE	FALSE
CNA05990	2	2	3232	TRUE	FALSE	FALSE
CNA06000	1	1	6290	FALSE	FALSE	FALSE
CNA06010	1	1	2152	FALSE	FALSE	FALSE
CNA06020	1	1	3537	FALSE	FALSE	FALSE
CNA06030	3	2	1198	TRUE	FALSE	FALSE
CNA06040	4	3	1004	TRUE	FALSE	FALSE
CNA06050	8	2	1899	TRUE	FALSE	FALSE
CNA06060	1	1	21051	FALSE	FALSE	FALSE
CNA06070	6	4	488	TRUE	FALSE	FALSE
CNA06080	1	1	2950	FALSE	FALSE	FALSE
CNA06085	8	2	80	TRUE	TRUE	FALSE
CNA06090	4	2	1536	TRUE	FALSE	FALSE
CNA06100	4	2	861	TRUE	TRUE	FALSE
CNA06110	2	2	10184	TRUE	FALSE	FALSE
CNA06120	1	1	16430	FALSE	FALSE	FALSE
CNA06130	2	2	9717	TRUE	FALSE	FALSE
CNA06140	1	1	14278	FALSE	FALSE	FALSE
CNA06150	4	3	5046	TRUE	FALSE	FALSE
CNA06160	4	3	775	TRUE	FALSE	FALSE
CNA06170	1	1	11058	FALSE	FALSE	FALSE
CNA06180	2	2	10410	TRUE	FALSE	FALSE
CNA06190	1	1	3955	FALSE	FALSE	FALSE
CNA06200	1	1	94135	FALSE	FALSE	FALSE
CNA06210	1	1	52055	FALSE	FALSE	FALSE
CNA06220	9	2	3679	TRUE	FALSE	FALSE
CNA06230	2	2	9142	TRUE	FALSE	FALSE
CNA06240	1	1	1991	FALSE	FALSE	FALSE
CNA06250	1	1	1055	FALSE	FALSE	FALSE
CNA06260	6	2	1973	TRUE	FALSE	FALSE
CNA06270	1	1	8740	FALSE	FALSE	FALSE
CNA06280	1	1	2294	FALSE	FALSE	FALSE
CNA06290	2	2	1324	TRUE	FALSE	FALSE
CNA06300	2	2	4224	TRUE	FALSE	FALSE
CNA06310	4	3	914	TRUE	FALSE	FALSE
CNA06320	2	1	658	FALSE	TRUE	FALSE
CNA06330	6	2	3142	TRUE	FALSE	FALSE
CNA06340	1	1	11634	FALSE	FALSE	FALSE
CNA06350	1	1	36958	FALSE	FALSE	FALSE
CNA06360	1	1	38943	FALSE	FALSE	FALSE
CNA06370	4	2	319	TRUE	FALSE	FALSE
CNA06380	2	2	8025	TRUE	FALSE	FALSE
CNA06390	6	3	543	TRUE	FALSE	FALSE
CNA06400	4	2	883	TRUE	FALSE	FALSE
CNA06410	2	2	3044	FALSE	FALSE	FALSE
CNA06420	2	2	4029	TRUE	FALSE	FALSE
CNA06425	3	1	2480	TRUE	FALSE	FALSE
CNA06430	5	2	948	TRUE	FALSE	FALSE
CNA06440	4	2	995	TRUE	FALSE	FALSE
CNA06450	1	1	5989	FALSE	FALSE	FALSE
CNA06460	2	2	31648	TRUE	FALSE	FALSE
CNA06470	2	2	3295	TRUE	FALSE	FALSE
CNA06480	7	3	248	TRUE	TRUE	FALSE
CNA06490	1	1	10239	FALSE	FALSE	FALSE
CNA06500	1	1	178139	FALSE	FALSE	FALSE
CNA06510	1	1	4817	FALSE	FALSE	FALSE
CNA06520	1	1	4680	FALSE	FALSE	FALSE
CNA06530	4	3	2647	TRUE	FALSE	FALSE
CNA06540	2	2	10184	FALSE	TRUE	FALSE
CNA06550	2	2	5022	TRUE	FALSE	FALSE
CNA06555	1	1	3438	FALSE	FALSE	FALSE
CNA06560	1	1	3383	FALSE	FALSE	FALSE
CNA06570	3	2	21598	TRUE	FALSE	FALSE
CNA06580	1	1	12508	FALSE	FALSE	FALSE
CNA06590	1	1	6435	FALSE	FALSE	FALSE
CNA06600	6	4	1020	TRUE	TRUE	TRUE
CNA06610	4	3	2033	TRUE	FALSE	FALSE
CNA06620	11	3	423	TRUE	TRUE	FALSE
CNA06630	1	1	6316	FALSE	FALSE	FALSE
CNA06640	3	2	3659	TRUE	FALSE	FALSE
CNA06650	1	1	23499	FALSE	FALSE	FALSE
CNA06660	9	2	757	TRUE	FALSE	FALSE
CNA06665	2	2	918	TRUE	FALSE	FALSE
CNA06670	4	2	1210	TRUE	FALSE	FALSE
CNA06680	2	2	1702	TRUE	FALSE	FALSE
CNA06690	2	2	2602	TRUE	FALSE	FALSE
CNA06700	2	2	3271	TRUE	FALSE	FALSE
CNA06710	3	2	931	TRUE	FALSE	FALSE
CNA06730	1	1	12574	FALSE	FALSE	FALSE
CNA06740	1	1	451	FALSE	FALSE	FALSE
CNA06750	4	2	3731	TRUE	FALSE	FALSE
CNA06760	1	1	15709	FALSE	FALSE	FALSE
CNA06770	2	2	3157	TRUE	FALSE	FALSE
CNA06780	4	2	410	TRUE	FALSE	TRUE
CNA06790	1	1	4103	FALSE	FALSE	FALSE
CNA06800	3	2	4399	TRUE	FALSE	FALSE
CNA06810	4	2	700	TRUE	FALSE	FALSE
CNA06820	1	1	151997	FALSE	FALSE	FALSE
CNA06830	7	3	1180	TRUE	FALSE	FALSE
CNA06840	2	2	8163	TRUE	FALSE	FALSE
CNA06850	1	1	12401	FALSE	FALSE	FALSE
CNA06860	1	1	8052	FALSE	FALSE	FALSE
CNA06870	2	2	3005	TRUE	FALSE	FALSE
CNA06880	1	1	573	FALSE	FALSE	FALSE
CNA06890	3	2	5212	TRUE	FALSE	FALSE
CNA06900	3	2	1442	TRUE	FALSE	FALSE
CNA06905	5	3	209	TRUE	FALSE	FALSE
CNA06910	1	1	2248	FALSE	FALSE	FALSE
CNA06920	1	1	12232	FALSE	FALSE	FALSE
CNA06930	1	1	3231	FALSE	FALSE	FALSE
CNA06940	1	1	16368	FALSE	FALSE	FALSE
CNA06950	2	2	45921	FALSE	FALSE	FALSE
CNA06960	1	1	8381	FALSE	FALSE	FALSE
CNA06970	2	2	2278	TRUE	FALSE	FALSE
CNA06980	3	2	2223	TRUE	FALSE	FALSE
CNA06990	1	1	2811	FALSE	FALSE	FALSE
CNA07000	11	2	331	TRUE	TRUE	FALSE
CNA07010	1	1	6200	FALSE	FALSE	FALSE
CNA07020	4	2	869	TRUE	FALSE	FALSE
CNA07030	3	2	645	TRUE	FALSE	FALSE
CNA07040	1	1	2262	FALSE	FALSE	FALSE
CNA07050	1	1	17414	FALSE	FALSE	FALSE
CNA07060	2	2	10700	TRUE	FALSE	FALSE
CNA07070	5	3	32	TRUE	FALSE	FALSE
CNA07080	2	2	1809	TRUE	FALSE	FALSE
CNA07090	1	1	9656	FALSE	FALSE	FALSE
CNA07100	3	2	2116	TRUE	TRUE	FALSE
CNA07110	4	2	2470	TRUE	FALSE	FALSE
CNA07120	3	2	2874	TRUE	FALSE	FALSE
CNA07130	4	2	2563	TRUE	FALSE	FALSE
CNA07140	3	2	2118	TRUE	FALSE	FALSE
CNA07150	4	2	1004	TRUE	TRUE	FALSE
CNA07170	2	2	444	TRUE	FALSE	FALSE
CNA07180	1	1	1243	FALSE	FALSE	FALSE
CNA07190	5	2	1204	TRUE	TRUE	FALSE
CNA07200	1	1	22083	FALSE	FALSE	FALSE
CNA07210	2	2	2607	TRUE	FALSE	FALSE
CNA07220	1	1	1302	FALSE	FALSE	FALSE
CNA07230	2	2	4915	TRUE	FALSE	FALSE
CNA07240	6	2	1638	TRUE	FALSE	FALSE
CNA07250	1	1	13167	FALSE	FALSE	FALSE
CNA07260	2	2	8139	TRUE	FALSE	FALSE
CNA07265	3	3	1748	TRUE	FALSE	FALSE
CNA07270	7	3	1950	TRUE	TRUE	TRUE
CNA07280	4	3	556	TRUE	FALSE	FALSE
CNA07290	3	2	724	TRUE	FALSE	FALSE
CNA07295	1	1	505	TRUE	FALSE	FALSE
CNA07300	2	2	5151	TRUE	FALSE	FALSE
CNA07310	1	1	10899	FALSE	FALSE	FALSE
CNA07320	6	2	1135	TRUE	FALSE	FALSE
CNA07330	1	1	5515	FALSE	FALSE	FALSE
CNA07340	1	1	3347	FALSE	FALSE	FALSE
CNA07350	5	3	539	TRUE	FALSE	FALSE
CNA07360	7	3	944	TRUE	FALSE	FALSE
CNA07370	11	4	718	TRUE	TRUE	FALSE
CNA07380	2	2	141	TRUE	FALSE	FALSE
CNA07390	2	2	794	FALSE	FALSE	FALSE
CNA07395	1	1	39672	FALSE	FALSE	FALSE
CNA07400	2	2	864	TRUE	FALSE	FALSE
CNA07410	3	2	4277	TRUE	FALSE	FALSE
CNA07420	4	2	2545	TRUE	FALSE	FALSE
CNA07430	3	2	3971	TRUE	FALSE	FALSE
CNA07450	3	2	3026	TRUE	FALSE	FALSE
CNA07460	3	2	2613	TRUE	FALSE	FALSE
CNA07470	5	3	1158	TRUE	TRUE	FALSE
CNA07480	6	3	1606	TRUE	FALSE	FALSE
CNA07490	1	1	126725	FALSE	FALSE	FALSE
CNA07500	2	2	9548	TRUE	FALSE	FALSE
CNA07510	2	2	4260	TRUE	FALSE	FALSE
CNA07520	1	1	19357	FALSE	FALSE	FALSE
CNA07530	1	1	2176	FALSE	FALSE	FALSE
CNA07540	1	1	17316	FALSE	FALSE	FALSE
CNA07550	4	3	10006	TRUE	FALSE	FALSE
CNA07560	1	1	2129	FALSE	FALSE	FALSE
CNA07570	1	1	35418	FALSE	FALSE	FALSE
CNA07580	6	2	663	TRUE	FALSE	FALSE
CNA07590	1	1	6927	FALSE	FALSE	FALSE
CNA07600	9	2	438	TRUE	FALSE	FALSE
CNA07605	1	1	52804	FALSE	FALSE	FALSE
CNA07610	1	1	2904	FALSE	FALSE	FALSE
CNA07620	1	1	148193	FALSE	FALSE	FALSE
CNA07630	1	1	3131	FALSE	FALSE	FALSE
CNA07640	3	2	3312	TRUE	FALSE	FALSE
CNA07650	1	1	2188	FALSE	FALSE	FALSE
CNA07660	2	2	2145	TRUE	FALSE	FALSE
CNA07670	10	3	1100	TRUE	TRUE	FALSE
CNA07680	2	2	4406	TRUE	FALSE	FALSE
CNA07690	12	2	151	TRUE	FALSE	FALSE
CNA07700	5	2	743	TRUE	FALSE	FALSE
CNA07710	1	1	5134	FALSE	FALSE	FALSE
CNA07715	3	3	1165	TRUE	FALSE	FALSE
CNA07720	5	3	4430	TRUE	TRUE	TRUE
CNA07730	1	1	1680	FALSE	FALSE	FALSE
CNA07740	3	2	4540	TRUE	TRUE	FALSE
CNA07755	3	1	335	FALSE	TRUE	FALSE
CNA07760	7	3	559	FALSE	TRUE	FALSE
CNA07770	2	2	9527	FALSE	TRUE	FALSE
CNA07780	6	2	160	TRUE	TRUE	FALSE
CNA07785	2	1	8995	FALSE	TRUE	FALSE
CNA07790	2	1	5221	FALSE	TRUE	FALSE
CNA07800	1	1	4931	FALSE	FALSE	FALSE
CNA07810	1	1	8346	FALSE	FALSE	FALSE
CNA07820	8	2	879	TRUE	FALSE	FALSE
CNA07830	1	1	34828	FALSE	FALSE	FALSE
CNA07840	7	3	1718	TRUE	FALSE	FALSE
CNA07850	1	1	2283	FALSE	FALSE	FALSE
CNA07860	1	1	22414	FALSE	FALSE	FALSE
CNA07870	3	2	1127	TRUE	FALSE	FALSE
CNA07880	3	2	844	TRUE	FALSE	FALSE
CNA07890	2	2	3331	TRUE	FALSE	FALSE
CNA07900	2	2	1375	FALSE	FALSE	FALSE
CNA07915	4	2	9254	FALSE	TRUE	TRUE
CNA07920	4	2	864	TRUE	FALSE	FALSE
CNA07930	1	1	17801	FALSE	FALSE	FALSE
CNA07940	7	2	874	TRUE	TRUE	FALSE
CNA07950	2	2	264	TRUE	FALSE	FALSE
CNA07960	1	1	1467825	FALSE	FALSE	FALSE
CNA07970	1	1	1518	FALSE	FALSE	FALSE
CNA07980	1	1	55599	FALSE	FALSE	FALSE
CNA07990	3	3	2036	TRUE	FALSE	FALSE
CNA08000	9	2	537	TRUE	FALSE	FALSE
CNA08010	2	1	7627	FALSE	TRUE	FALSE
CNA08015	8	3	143	TRUE	TRUE	FALSE
CNA08030	1	1	1816	FALSE	FALSE	FALSE
CNA08040	4	2	556	TRUE	TRUE	FALSE
CNA08050	2	2	160	TRUE	FALSE	FALSE
CNA08060	2	1	4141	FALSE	TRUE	FALSE
CNA08070	1	1	3762	FALSE	FALSE	FALSE
CNA08080	1	1	9470	FALSE	FALSE	FALSE
CNA08090	4	2	1960	TRUE	TRUE	FALSE
CNA08100	5	2	514	FALSE	TRUE	TRUE
CNA08110	5	2	1817	TRUE	TRUE	FALSE
CNA08115	3	2	897	TRUE	TRUE	FALSE
CNA08120	1	1	5347	FALSE	FALSE	FALSE
CNA08130	1	1	1074	FALSE	FALSE	FALSE
CNA08140	6	2	456	TRUE	FALSE	FALSE
CNA08150	2	2	10686	TRUE	FALSE	FALSE
CNA08160	2	2	720	TRUE	FALSE	FALSE
CNA08170	2	2	986	TRUE	FALSE	FALSE
CNA08180	6	2	191	TRUE	TRUE	FALSE
CNA08190	1	1	35911	FALSE	FALSE	FALSE
CNA08200	4	2	14	TRUE	TRUE	FALSE
CNA08210	3	2	253	TRUE	FALSE	FALSE
CNA08220	1	1	7143	FALSE	FALSE	FALSE
CNA08230	7	2	38	TRUE	FALSE	FALSE
CNA08240	10	2	175	TRUE	FALSE	FALSE
CNA08250	2	1	170096	FALSE	TRUE	FALSE
CNA08260	1	1	41	FALSE	FALSE	FALSE
CNA08265	3	2	650	TRUE	FALSE	FALSE
CNA08270	3	2	1294	TRUE	FALSE	FALSE
CNA08280	3	2	4246	TRUE	FALSE	FALSE
CNA08290	2	2	3809	TRUE	FALSE	FALSE
CNA08310	3	3	977	TRUE	FALSE	FALSE
CNA08320	4	3	392	TRUE	TRUE	FALSE
CNA08335	2	1	1673	FALSE	TRUE	FALSE
CNA08350	4	2	88	TRUE	TRUE	FALSE
CNA08360	1	1	80	FALSE	FALSE	FALSE
CNB00020	2	1	67	FALSE	TRUE	FALSE
CNB00030	1	1	2126	FALSE	FALSE	FALSE
CNB00040	1	1	21940	FALSE	FALSE	FALSE
CNB00050	1	1	10241	FALSE	FALSE	FALSE
CNB00060	3	2	591	TRUE	FALSE	FALSE
CNB00065	1	1	961	FALSE	FALSE	FALSE
CNB00070	1	1	8318	FALSE	FALSE	FALSE
CNB00080	3	3	4978	TRUE	FALSE	FALSE
CNB00090	1	1	12567	FALSE	FALSE	FALSE
CNB00100	1	1	12474	FALSE	FALSE	FALSE
CNB00110	1	1	11899	FALSE	FALSE	FALSE
CNB00120	1	1	1827	FALSE	FALSE	FALSE
CNB00130	2	2	5958	TRUE	FALSE	FALSE
CNB00135	1	1	912	FALSE	FALSE	FALSE
CNB00140	4	3	4101	TRUE	TRUE	FALSE
CNB00160	5	2	1039	TRUE	TRUE	FALSE
CNB00170	2	2	17301	TRUE	FALSE	FALSE
CNB00175	2	2	1892	TRUE	FALSE	FALSE
CNB00190	2	1	9	FALSE	TRUE	FALSE
CNB00200	1	1	21354	FALSE	FALSE	FALSE
CNB00210	2	2	1842	TRUE	FALSE	FALSE
CNB00220	6	3	790	TRUE	TRUE	FALSE
CNB00230	6	2	389	TRUE	TRUE	FALSE
CNB00240	1	1	5632	FALSE	FALSE	FALSE
CNB00250	2	2	2201	TRUE	FALSE	FALSE
CNB00255	1	1	1860	FALSE	FALSE	FALSE
CNB00260	1	1	12173	FALSE	FALSE	FALSE
CNB00270	3	2	2856	TRUE	FALSE	FALSE
CNB00290	2	2	2355	TRUE	FALSE	FALSE
CNB00300	2	2	35540	TRUE	FALSE	FALSE
CNB00310	11	2	281	TRUE	FALSE	FALSE
CNB00320	2	2	900	TRUE	FALSE	FALSE
CNB00330	1	1	24411	FALSE	FALSE	FALSE
CNB00340	1	1	2348	FALSE	FALSE	FALSE
CNB00345	3	2	2549	FALSE	FALSE	TRUE
CNB00360	8	2	1381	TRUE	TRUE	FALSE
CNB00370	2	2	1322	TRUE	FALSE	FALSE
CNB00380	5	2	842	TRUE	FALSE	FALSE
CNB00390	3	2	2150	TRUE	FALSE	FALSE
CNB00400	5	3	1289	TRUE	TRUE	FALSE
CNB00410	6	4	522	TRUE	FALSE	FALSE
CNB00420	2	2	4142	TRUE	FALSE	FALSE
CNB00430	5	2	588	TRUE	TRUE	FALSE
CNB00450	4	3	2646	TRUE	FALSE	FALSE
CNB00480	1	1	15449	FALSE	FALSE	FALSE
CNB00490	4	2	1429	TRUE	FALSE	FALSE
CNB00500	1	1	48643	FALSE	FALSE	FALSE
CNB00510	2	2	985	TRUE	FALSE	FALSE
CNB00520	6	3	1709	TRUE	TRUE	FALSE
CNB00530	4	2	945	TRUE	FALSE	FALSE
CNB00540	1	1	3090	FALSE	FALSE	FALSE
CNB00550	1	1	66602	FALSE	FALSE	FALSE
CNB00560	1	1	225223	FALSE	FALSE	FALSE
CNB00570	1	1	214558	FALSE	FALSE	FALSE
CNB00580	2	2	4447	TRUE	FALSE	FALSE
CNB00590	3	2	843	TRUE	FALSE	FALSE
CNB00600	5	3	707	TRUE	FALSE	TRUE
CNB00610	3	2	2019	TRUE	FALSE	FALSE
CNB00620	4	3	456	TRUE	FALSE	FALSE
CNB00630	3	2	2855	TRUE	FALSE	FALSE
CNB00640	2	2	6298	TRUE	FALSE	FALSE
CNB00650	3	2	1247	TRUE	FALSE	FALSE
CNB00660	8	2	753	TRUE	FALSE	FALSE
CNB00680	1	1	450	FALSE	FALSE	FALSE
CNB00690	1	1	4839	FALSE	FALSE	FALSE
CNB00700	7	3	1678	TRUE	FALSE	FALSE
CNB00710	2	1	833	TRUE	FALSE	FALSE
CNB00720	1	1	11239	FALSE	FALSE	FALSE
CNB00730	1	1	1048	FALSE	FALSE	FALSE
CNB00740	3	2	10571	TRUE	FALSE	FALSE
CNB00750	9	2	381	TRUE	TRUE	FALSE
CNB00755	4	1	36	FALSE	TRUE	FALSE
CNB00770	5	3	566	TRUE	FALSE	FALSE
CNB00780	2	2	272	TRUE	FALSE	FALSE
CNB00790	5	3	695	TRUE	FALSE	FALSE
CNB00800	2	2	4161	TRUE	FALSE	FALSE
CNB00810	8	2	83	TRUE	TRUE	FALSE
CNB00820	4	2	2951	TRUE	FALSE	FALSE
CNB00830	3	3	1745	TRUE	FALSE	FALSE
CNB00850	8	3	451	TRUE	TRUE	FALSE
CNB00860	2	2	4327	TRUE	FALSE	FALSE
CNB00870	1	1	3989	TRUE	FALSE	FALSE
CNB00880	2	2	3580	TRUE	FALSE	FALSE
CNB00890	1	1	14895	FALSE	FALSE	FALSE
CNB00900	1	1	3623	FALSE	FALSE	FALSE
CNB00910	2	2	6817	TRUE	FALSE	FALSE
CNB00920	2	2	2506	TRUE	FALSE	FALSE
CNB00930	1	1	3308	FALSE	FALSE	FALSE
CNB00935	3	2	1030	TRUE	FALSE	FALSE
CNB00940	2	2	1986	TRUE	FALSE	FALSE
CNB00950	2	2	1022	TRUE	FALSE	FALSE
CNB00970	4	2	684	FALSE	TRUE	FALSE
CNB00980	3	3	648	TRUE	FALSE	FALSE
CNB00990	1	1	18085	FALSE	FALSE	FALSE
CNB01000	4	1	4028	TRUE	FALSE	FALSE
CNB01010	2	2	4523	FALSE	TRUE	FALSE
CNB01020	2	1	658	FALSE	TRUE	FALSE
CNB01030	12	2	96	TRUE	FALSE	FALSE
CNB01040	6	3	1481	TRUE	FALSE	FALSE
CNB01050	4	3	2914	TRUE	TRUE	FALSE
CNB01060	1	1	8977	FALSE	FALSE	FALSE
CNB01070	2	2	3255	TRUE	FALSE	FALSE
CNB01080	6	3	1240	TRUE	FALSE	FALSE
CNB01090	1	1	52457	FALSE	FALSE	FALSE
CNB01100	3	2	500	TRUE	FALSE	FALSE
CNB01110	5	2	3678	TRUE	FALSE	FALSE
CNB01120	2	2	5031	TRUE	FALSE	FALSE
CNB01130	1	1	2155	FALSE	FALSE	FALSE
CNB01140	2	2	8260	TRUE	FALSE	FALSE
CNB01150	1	1	3994	FALSE	FALSE	FALSE
CNB01160	5	1	321	TRUE	FALSE	FALSE
CNB01170	5	2	1547	TRUE	TRUE	FALSE
CNB01190	3	2	31	TRUE	TRUE	FALSE
CNB01200	1	1	4934	FALSE	FALSE	FALSE
CNB01210	1	1	1016	FALSE	FALSE	FALSE
CNB01220	4	2	969	TRUE	FALSE	FALSE
CNB01230	1	1	38770	FALSE	FALSE	FALSE
CNB01240	7	2	670	TRUE	FALSE	FALSE
CNB01250	1	1	10860	TRUE	FALSE	FALSE
CNB01260	1	1	7011	FALSE	FALSE	FALSE
CNB01270	4	3	5298	TRUE	FALSE	FALSE
CNB01280	5	3	681	TRUE	FALSE	FALSE
CNB01290	1	1	74433	FALSE	FALSE	FALSE
CNB01300	6	3	801	TRUE	FALSE	FALSE
CNB01310	1	1	9569	FALSE	FALSE	FALSE
CNB01320	1	1	547	FALSE	FALSE	FALSE
CNB01330	2	2	5985	TRUE	FALSE	FALSE
CNB01340	2	2	1865	FALSE	FALSE	FALSE
CNB01350	9	2	131	TRUE	FALSE	FALSE
CNB01360	2	2	1109	TRUE	FALSE	FALSE
CNB01365	4	2	942	TRUE	FALSE	FALSE
CNB01370	1	1	10061	FALSE	FALSE	FALSE
CNB01380	5	3	1640	TRUE	FALSE	FALSE
CNB01390	5	1	397	TRUE	FALSE	FALSE
CNB01400	2	2	2283	FALSE	FALSE	FALSE
CNB01410	1	1	5017	FALSE	FALSE	FALSE
CNB01420	1	1	5574	FALSE	FALSE	FALSE
CNB01440	3	2	1252	TRUE	FALSE	FALSE
CNB01450	3	2	2484	TRUE	FALSE	FALSE
CNB01460	4	2	378	TRUE	FALSE	FALSE
CNB01470	1	1	2525	FALSE	FALSE	FALSE
CNB01480	5	2	1572	TRUE	FALSE	FALSE
CNB01500	1	1	1067	FALSE	FALSE	FALSE
CNB01510	3	2	596	TRUE	FALSE	FALSE
CNB01520	3	2	2804	TRUE	FALSE	FALSE
CNB01530	3	1	220	TRUE	FALSE	FALSE
CNB01540	4	3	533	TRUE	FALSE	FALSE
CNB01550	7	2	914	TRUE	FALSE	FALSE
CNB01560	2	2	2923	TRUE	FALSE	FALSE
CNB01570	5	3	749	FALSE	FALSE	TRUE
CNB01580	8	2	1591	TRUE	FALSE	FALSE
CNB01585	2	2	4152	TRUE	FALSE	FALSE
CNB01590	3	2	758	TRUE	FALSE	FALSE
CNB01600	6	2	596	TRUE	FALSE	FALSE
CNB01605	2	2	2187	FALSE	FALSE	FALSE
CNB01610	1	1	4107	FALSE	FALSE	FALSE
CNB01620	1	1	1360	FALSE	FALSE	FALSE
